danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature,name,artists
0.782,0.639,3,-8.693,0,0.167,0.115,0,0.125,0.845,100.035,audio_features,1PZf3xkR1X0IMj7o924Gpx,spotify:track:1PZf3xkR1X0IMj7o924Gpx,https://api.spotify.com/v1/tracks/1PZf3xkR1X0IMj7o924Gpx,https://api.spotify.com/v1/audio-analysis/1PZf3xkR1X0IMj7o924Gpx,157732,4,Dubai,Mesita
0.621,0.664,1,-6.02,1,0.359,0.108,0,0.0826,0.623,88.007,audio_features,1PfhULhLTHcKV3cEAsb2HT,spotify:track:1PfhULhLTHcKV3cEAsb2HT,https://api.spotify.com/v1/tracks/1PfhULhLTHcKV3cEAsb2HT,https://api.spotify.com/v1/audio-analysis/1PfhULhLTHcKV3cEAsb2HT,156000,5,Gira,John C;Bhavi;Omar Varela
0.868,0.72,4,-6.516,1,0.117,0.185,0,0.0552,0.869,127.911,audio_features,1QExMlBnwPYN2S3LMVNpoD,spotify:track:1QExMlBnwPYN2S3LMVNpoD,https://api.spotify.com/v1/tracks/1QExMlBnwPYN2S3LMVNpoD,https://api.spotify.com/v1/audio-analysis/1QExMlBnwPYN2S3LMVNpoD,157476,4,"Neutro Shorty: Bzrp Music Sessions, Vol. 21",Bizarrap;Neutro Shorty
0.62,0.717,9,-7.165,0,0.0361,0.0274,0,0.708,0.601,92.881,audio_features,1QjfU3jkGInap7Vm9lVJIQ,spotify:track:1QjfU3jkGInap7Vm9lVJIQ,https://api.spotify.com/v1/tracks/1QjfU3jkGInap7Vm9lVJIQ,https://api.spotify.com/v1/audio-analysis/1QjfU3jkGInap7Vm9lVJIQ,312512,4,Amor (Ft. Mon Laferte) - MTV Unplugged,Los Auténticos Decadentes;Mon Laferte
0.713,0.786,6,-4.902,1,0.0667,0.0865,0,0.196,0.848,100.013,audio_features,1RFYUxJ6NwkQmOJ7BKZQOg,spotify:track:1RFYUxJ6NwkQmOJ7BKZQOg,https://api.spotify.com/v1/tracks/1RFYUxJ6NwkQmOJ7BKZQOg,https://api.spotify.com/v1/audio-analysis/1RFYUxJ6NwkQmOJ7BKZQOg,271406,4,Conocex,Fer Palacio
0.721,0.644,7,-10.334,1,0.0319,0.243,0.00946,0.277,0.697,114.992,audio_features,1Sa25LKUNSTCxfd1METeBT,spotify:track:1Sa25LKUNSTCxfd1METeBT,https://api.spotify.com/v1/tracks/1Sa25LKUNSTCxfd1METeBT,https://api.spotify.com/v1/audio-analysis/1Sa25LKUNSTCxfd1METeBT,326647,4,Agua de Río,Luis Alberto Spinetta
0.775,0.63,10,-7.304,0,0.234,0.0656,0,0.067,0.856,79.984,audio_features,1U7vCWwZqYbLjWftI8nXlS,spotify:track:1U7vCWwZqYbLjWftI8nXlS,https://api.spotify.com/v1/tracks/1U7vCWwZqYbLjWftI8nXlS,https://api.spotify.com/v1/audio-analysis/1U7vCWwZqYbLjWftI8nXlS,183496,4,Diesel,Mesita
0.685,0.73,1,-4.596,0,0.0323,0.535,0,0.14,0.498,132.975,audio_features,1UmqnYGsWL6dbBKsBY3FzG,spotify:track:1UmqnYGsWL6dbBKsBY3FzG,https://api.spotify.com/v1/tracks/1UmqnYGsWL6dbBKsBY3FzG,https://api.spotify.com/v1/audio-analysis/1UmqnYGsWL6dbBKsBY3FzG,194887,4,Cerca De Tí,Tiago PZK;Rusherking
0.736,0.73,2,-5.534,1,0.0537,0.614,0,0.278,0.888,150.113,audio_features,1cJNFxiyjh8Ooqg5U4752G,spotify:track:1cJNFxiyjh8Ooqg5U4752G,https://api.spotify.com/v1/tracks/1cJNFxiyjh8Ooqg5U4752G,https://api.spotify.com/v1/audio-analysis/1cJNFxiyjh8Ooqg5U4752G,277173,4,Olvídala,Banda XXI
0.447,0.56,5,-6.926,0,0.24,0.568,9.21e-06,0.13,0.35,189.656,audio_features,1crlyg743B4fEKUFNsA8ps,spotify:track:1crlyg743B4fEKUFNsA8ps,https://api.spotify.com/v1/tracks/1crlyg743B4fEKUFNsA8ps,https://api.spotify.com/v1/audio-analysis/1crlyg743B4fEKUFNsA8ps,153327,4,Perdidamente,Maria Becerra
0.584,0.71,1,-3.537,1,0.108,0.0139,3.87e-06,0.0516,0.721,203.759,audio_features,1d2Df5xbRVmdMWVNUuGlYL,spotify:track:1d2Df5xbRVmdMWVNUuGlYL,https://api.spotify.com/v1/tracks/1d2Df5xbRVmdMWVNUuGlYL,https://api.spotify.com/v1/audio-analysis/1d2Df5xbRVmdMWVNUuGlYL,184199,4,Fantasias Remix,DJ Alex
0.825,0.837,10,-5.087,0,0.128,0.193,2.79e-06,0.125,0.836,138.155,audio_features,1dzZ3v5IbjzZ4pTnOGqZOb,spotify:track:1dzZ3v5IbjzZ4pTnOGqZOb,https://api.spotify.com/v1/tracks/1dzZ3v5IbjzZ4pTnOGqZOb,https://api.spotify.com/v1/audio-analysis/1dzZ3v5IbjzZ4pTnOGqZOb,138013,4,Duele,TINI;John C
0.53,0.918,0,-4.486,1,0.0575,0.00102,0.000128,0.689,0.483,149.504,audio_features,1e4PRJWfSorO7RLgqDRvYR,spotify:track:1e4PRJWfSorO7RLgqDRvYR,https://api.spotify.com/v1/tracks/1e4PRJWfSorO7RLgqDRvYR,https://api.spotify.com/v1/audio-analysis/1e4PRJWfSorO7RLgqDRvYR,257808,4,Me Extrañarás,Rodrigo;Ulises Bueno
0.501,0.747,2,-4.891,1,0.0568,0.128,0,0.216,0.783,94.053,audio_features,1e95ccX7VFkELtE0lzvOHO,spotify:track:1e95ccX7VFkELtE0lzvOHO,https://api.spotify.com/v1/tracks/1e95ccX7VFkELtE0lzvOHO,https://api.spotify.com/v1/audio-analysis/1e95ccX7VFkELtE0lzvOHO,194064,4,Jaguay,El Dipy
0.666,0.787,2,-4.6,1,0.226,0.156,0,0.85,0.908,95.799,audio_features,1fJjC8C0BdgUHlKIP2ODQf,spotify:track:1fJjC8C0BdgUHlKIP2ODQf,https://api.spotify.com/v1/tracks/1fJjC8C0BdgUHlKIP2ODQf,https://api.spotify.com/v1/audio-analysis/1fJjC8C0BdgUHlKIP2ODQf,154956,4,Sangría - con WOS,Trueno;WOS;Taiu;Evlay;TATOOL
0.696,0.849,5,-6.074,0,0.224,0.212,0.000343,0.028,0.908,200.225,audio_features,1gxhinzVG2R4wR6iP0XFxr,spotify:track:1gxhinzVG2R4wR6iP0XFxr,https://api.spotify.com/v1/tracks/1gxhinzVG2R4wR6iP0XFxr,https://api.spotify.com/v1/audio-analysis/1gxhinzVG2R4wR6iP0XFxr,163212,4,Bellaquitax,Fer Palacio
0.935,0.44,0,-7.27,0,0.0713,0.39,0.000395,0.0823,0.657,100.023,audio_features,1jtkP2Vj67mcBTXJgIOZsW,spotify:track:1jtkP2Vj67mcBTXJgIOZsW,https://api.spotify.com/v1/tracks/1jtkP2Vj67mcBTXJgIOZsW,https://api.spotify.com/v1/audio-analysis/1jtkP2Vj67mcBTXJgIOZsW,197112,4,Confiesalo,Maria Becerra;Rusherking
0.851,0.408,8,-8.636,0,0.183,0.203,0,0.077,0.394,116.943,audio_features,1kWTQFr3WASETvAMvvPGt5,spotify:track:1kWTQFr3WASETvAMvvPGt5,https://api.spotify.com/v1/tracks/1kWTQFr3WASETvAMvvPGt5,https://api.spotify.com/v1/audio-analysis/1kWTQFr3WASETvAMvvPGt5,173014,4,Deja Vu,Duki;Big Deiv;CLUB HATS
0.747,0.658,4,-6.404,0,0.108,0.197,0,0.0881,0.801,120.032,audio_features,1mDhaG7lAIduxFDLXJKjm0,spotify:track:1mDhaG7lAIduxFDLXJKjm0,https://api.spotify.com/v1/tracks/1mDhaG7lAIduxFDLXJKjm0,https://api.spotify.com/v1/audio-analysis/1mDhaG7lAIduxFDLXJKjm0,197108,4,La Primera Vez,YSY A;CLUB HATS;YESAN 雪山
0.774,0.271,1,-16.008,0,0.0522,0.582,0.00031,0.113,0.188,110.006,audio_features,1nOcIY9qJquHzgyw90IwS5,spotify:track:1nOcIY9qJquHzgyw90IwS5,https://api.spotify.com/v1/tracks/1nOcIY9qJquHzgyw90IwS5,https://api.spotify.com/v1/audio-analysis/1nOcIY9qJquHzgyw90IwS5,285155,4,Diadema,Luis Alberto Spinetta
0.686,0.773,11,-7.893,1,0.0351,0.193,0,0.0754,0.733,146.967,audio_features,1o2gWyw8VcnFQ5Px9nniI9,spotify:track:1o2gWyw8VcnFQ5Px9nniI9,https://api.spotify.com/v1/tracks/1o2gWyw8VcnFQ5Px9nniI9,https://api.spotify.com/v1/audio-analysis/1o2gWyw8VcnFQ5Px9nniI9,181429,4,Solo los Dos,Oscu
0.749,0.669,2,-10.747,0,0.0493,0.194,1.36e-05,0.0984,0.808,141.957,audio_features,1rabqQO8uUz86di4NkbVPo,spotify:track:1rabqQO8uUz86di4NkbVPo,https://api.spotify.com/v1/tracks/1rabqQO8uUz86di4NkbVPo,https://api.spotify.com/v1/audio-analysis/1rabqQO8uUz86di4NkbVPo,267528,4,Merecer,Luis Alberto Spinetta
0.495,0.596,2,-5.45,1,0.024,0.14,0.00316,0.114,0.284,94.124,audio_features,1rh4kDY9T4fHVDum8Foi5k,spotify:track:1rh4kDY9T4fHVDum8Foi5k,https://api.spotify.com/v1/tracks/1rh4kDY9T4fHVDum8Foi5k,https://api.spotify.com/v1/audio-analysis/1rh4kDY9T4fHVDum8Foi5k,233747,4,Adiós,Gustavo Cerati
0.712,0.525,5,-6.029,0,0.18,0.189,8.16e-05,0.111,0.729,195.941,audio_features,1soSE5sLiMwQQpvz1ptnMC,spotify:track:1soSE5sLiMwQQpvz1ptnMC,https://api.spotify.com/v1/tracks/1soSE5sLiMwQQpvz1ptnMC,https://api.spotify.com/v1/audio-analysis/1soSE5sLiMwQQpvz1ptnMC,163225,4,Fascinada,Lali
0.843,0.729,11,-4.138,0,0.342,0.0576,0,0.0308,0.472,172.017,audio_features,1tyJADhbLubvWFsRmmojMj,spotify:track:1tyJADhbLubvWFsRmmojMj,https://api.spotify.com/v1/tracks/1tyJADhbLubvWFsRmmojMj,https://api.spotify.com/v1/audio-analysis/1tyJADhbLubvWFsRmmojMj,188627,4,La Cobra,j mena
0.662,0.71,1,-5.532,0,0.125,0.0471,0,0.124,0.333,81.708,audio_features,1v4ggzkdNysd77L7oJ6GmU,spotify:track:1v4ggzkdNysd77L7oJ6GmU,https://api.spotify.com/v1/tracks/1v4ggzkdNysd77L7oJ6GmU,https://api.spotify.com/v1/audio-analysis/1v4ggzkdNysd77L7oJ6GmU,130403,4,Disfruto,Ke Personajes
0.664,0.455,9,-5.291,0,0.0255,0.0758,1.5e-06,0.108,0.74,102.266,audio_features,1wIUWGdTdhVk5gIPd0ULxX,spotify:track:1wIUWGdTdhVk5gIPd0ULxX,https://api.spotify.com/v1/tracks/1wIUWGdTdhVk5gIPd0ULxX,https://api.spotify.com/v1/audio-analysis/1wIUWGdTdhVk5gIPd0ULxX,262000,4,Zafar,La Vela Puerca
0.885,0.575,9,-5.472,1,0.071,0.0898,1.2e-05,0.0691,0.72,102.003,audio_features,1wbUzKEYirlGoH5vkuaiN3,spotify:track:1wbUzKEYirlGoH5vkuaiN3,https://api.spotify.com/v1/tracks/1wbUzKEYirlGoH5vkuaiN3,https://api.spotify.com/v1/audio-analysis/1wbUzKEYirlGoH5vkuaiN3,155298,4,Que Locura Fue Enamorarme de Ti,Kevo DJ
0.834,0.803,2,-3.905,1,0.078,0.176,0,0.0551,0.804,134.981,audio_features,1xQOHSb0ZZWlTlBCF7PLbo,spotify:track:1xQOHSb0ZZWlTlBCF7PLbo,https://api.spotify.com/v1/tracks/1xQOHSb0ZZWlTlBCF7PLbo,https://api.spotify.com/v1/audio-analysis/1xQOHSb0ZZWlTlBCF7PLbo,265307,4,Tres Noches,Super Quinteto
0.686,0.68,9,-4.694,1,0.0511,0.261,0,0.0853,0.964,158.174,audio_features,1y72JYcQSfmd0KLbmPOgCi,spotify:track:1y72JYcQSfmd0KLbmPOgCi,https://api.spotify.com/v1/tracks/1y72JYcQSfmd0KLbmPOgCi,https://api.spotify.com/v1/audio-analysis/1y72JYcQSfmd0KLbmPOgCi,196415,4,Voy a Olvidarme de Mí,Mario Luis
0.824,0.658,1,-6.126,1,0.0675,0.298,1.18e-05,0.115,0.628,135.075,audio_features,1ytnQ99qYCsxvaK01EiPvn,spotify:track:1ytnQ99qYCsxvaK01EiPvn,https://api.spotify.com/v1/tracks/1ytnQ99qYCsxvaK01EiPvn,https://api.spotify.com/v1/audio-analysis/1ytnQ99qYCsxvaK01EiPvn,128720,4,MARIO,Neo Pistea
0.554,0.473,2,-11.822,0,0.0317,0.646,8.05e-06,0.27,0.279,116.833,audio_features,1zZCrhlS7oUsAs3rjGfmJK,spotify:track:1zZCrhlS7oUsAs3rjGfmJK,https://api.spotify.com/v1/tracks/1zZCrhlS7oUsAs3rjGfmJK,https://api.spotify.com/v1/audio-analysis/1zZCrhlS7oUsAs3rjGfmJK,353587,3,"Nueva Luna, Mundo Arjo",Luis Alberto Spinetta
0.639,0.88,6,-3.837,0,0.0362,0.293,1.77e-06,0.0439,0.972,99.042,audio_features,25DfDOwP1giHlA05V3LyUR,spotify:track:25DfDOwP1giHlA05V3LyUR,https://api.spotify.com/v1/tracks/25DfDOwP1giHlA05V3LyUR,https://api.spotify.com/v1/audio-analysis/25DfDOwP1giHlA05V3LyUR,233613,4,Porque te Amo,La Cumbia
0.763,0.881,11,-3.289,0,0.126,0.327,5.07e-06,0.257,0.956,89.951,audio_features,25NPeIjHjQGvyp4D52Tji2,spotify:track:25NPeIjHjQGvyp4D52Tji2,https://api.spotify.com/v1/tracks/25NPeIjHjQGvyp4D52Tji2,https://api.spotify.com/v1/audio-analysis/25NPeIjHjQGvyp4D52Tji2,143000,4,OKUPA,WOS
0.67,0.821,2,-4.683,1,0.0897,0.289,0,0.0989,0.735,149.984,audio_features,2749jULVf3n93RHzAIpmTi,spotify:track:2749jULVf3n93RHzAIpmTi,https://api.spotify.com/v1/tracks/2749jULVf3n93RHzAIpmTi,https://api.spotify.com/v1/audio-analysis/2749jULVf3n93RHzAIpmTi,219800,4,Quiereme,Jean Carlos
0.811,0.51,0,-8.21,1,0.123,0.0789,0,0.046,0.816,100.01,audio_features,27RbEsHY7OdniHk3sepP5k,spotify:track:27RbEsHY7OdniHk3sepP5k,https://api.spotify.com/v1/tracks/27RbEsHY7OdniHk3sepP5k,https://api.spotify.com/v1/audio-analysis/27RbEsHY7OdniHk3sepP5k,185119,4,Ponte Pa' Mix,Fer Palacio
0.377,0.664,0,-5.63,1,0.0465,0.309,0,0.15,0.427,75.191,audio_features,283NIRno2srDoclKAPmk0F,spotify:track:283NIRno2srDoclKAPmk0F,https://api.spotify.com/v1/tracks/283NIRno2srDoclKAPmk0F,https://api.spotify.com/v1/audio-analysis/283NIRno2srDoclKAPmk0F,243984,4,El Favor,Las Pastillas del Abuelo
0.638,0.737,9,-5.645,0,0.0864,0.214,0.000139,0.15,0.963,204.063,audio_features,29LpNK1ExfcEQpdpqjIogI,spotify:track:29LpNK1ExfcEQpdpqjIogI,https://api.spotify.com/v1/tracks/29LpNK1ExfcEQpdpqjIogI,https://api.spotify.com/v1/audio-analysis/29LpNK1ExfcEQpdpqjIogI,176583,4,High - Remix,DJ Alex
0.776,0.559,1,-7.548,1,0.0469,0.183,0,0.0728,0.76,142.481,audio_features,2ACgvo2Kx4LgWqQ2amvM5C,spotify:track:2ACgvo2Kx4LgWqQ2amvM5C,https://api.spotify.com/v1/tracks/2ACgvo2Kx4LgWqQ2amvM5C,https://api.spotify.com/v1/audio-analysis/2ACgvo2Kx4LgWqQ2amvM5C,175263,3,Flasheaste Amor,Agapornis;Hernan y La Champion's Liga;Lauro
0.785,0.733,2,-3.29,1,0.0622,0.155,0,0.0945,0.808,142.492,audio_features,2F8PHeJ98lSQNblT9uEisI,spotify:track:2F8PHeJ98lSQNblT9uEisI,https://api.spotify.com/v1/tracks/2F8PHeJ98lSQNblT9uEisI,https://api.spotify.com/v1/audio-analysis/2F8PHeJ98lSQNblT9uEisI,124816,3,"Fernet, Fútbol & Cumbia",El Reja
0.741,0.59,6,-4.625,0,0.0913,0.283,0,0.179,0.961,179.861,audio_features,2FsKAVOxpmnxhxmEsqrZOD,spotify:track:2FsKAVOxpmnxhxmEsqrZOD,https://api.spotify.com/v1/tracks/2FsKAVOxpmnxhxmEsqrZOD,https://api.spotify.com/v1/audio-analysis/2FsKAVOxpmnxhxmEsqrZOD,127973,4,Dime si eres feliz,La Champions Liga
0.723,0.636,9,-4.426,0,0.0865,0.249,2.39e-06,0.176,0.726,171.867,audio_features,2HvJR8UT71uB1JNGgzK20O,spotify:track:2HvJR8UT71uB1JNGgzK20O,https://api.spotify.com/v1/tracks/2HvJR8UT71uB1JNGgzK20O,https://api.spotify.com/v1/audio-analysis/2HvJR8UT71uB1JNGgzK20O,199746,4,Ladrón,Lali;Cazzu
0.613,0.683,6,-3.13,0,0.0304,0.607,0,0.189,0.684,85.031,audio_features,2IuLxgL5dd02AeF5FSygjQ,spotify:track:2IuLxgL5dd02AeF5FSygjQ,https://api.spotify.com/v1/tracks/2IuLxgL5dd02AeF5FSygjQ,https://api.spotify.com/v1/audio-analysis/2IuLxgL5dd02AeF5FSygjQ,211213,4,Llorarás Más De Diez Veces,Leo Mattioli
0.765,0.629,2,-8.435,1,0.635,0.07,2.13e-06,0.127,0.0798,157.989,audio_features,2KYqHEGZhYxbB0w3O9p9L9,spotify:track:2KYqHEGZhYxbB0w3O9p9L9,https://api.spotify.com/v1/tracks/2KYqHEGZhYxbB0w3O9p9L9,https://api.spotify.com/v1/audio-analysis/2KYqHEGZhYxbB0w3O9p9L9,228893,4,24,Duki;Kidd Keo;Juicy J
0.448,0.561,5,-6.924,0,0.247,0.569,9.3e-06,0.131,0.373,189.684,audio_features,2KeSQBwQu0uziKKCCDevB1,spotify:track:2KeSQBwQu0uziKKCCDevB1,https://api.spotify.com/v1/tracks/2KeSQBwQu0uziKKCCDevB1,https://api.spotify.com/v1/audio-analysis/2KeSQBwQu0uziKKCCDevB1,153327,4,Perdidamente,Maria Becerra
0.803,0.606,8,-8.21,1,0.0754,0.13,6.21e-05,0.073,0.766,99.986,audio_features,2MwU3CZEc3AeZ4G1BfSdxm,spotify:track:2MwU3CZEc3AeZ4G1BfSdxm,https://api.spotify.com/v1/tracks/2MwU3CZEc3AeZ4G1BfSdxm,https://api.spotify.com/v1/audio-analysis/2MwU3CZEc3AeZ4G1BfSdxm,751056,4,Previa y Cachengue 20 - Remix,Fer Palacio
0.599,0.374,10,-8.896,1,0.0385,0.495,0,0.221,0.224,119.9,audio_features,2NWVdwbd2hPIzC2lyf4y63,spotify:track:2NWVdwbd2hPIzC2lyf4y63,https://api.spotify.com/v1/tracks/2NWVdwbd2hPIzC2lyf4y63,https://api.spotify.com/v1/audio-analysis/2NWVdwbd2hPIzC2lyf4y63,198515,4,Moral of the Story (feat. Niall Horan),Ashe;Niall Horan
0.789,0.596,10,-7.517,0,0.284,0.227,0,0.105,0.921,80.819,audio_features,2OEVXCvrzJfpZaIPwsR99i,spotify:track:2OEVXCvrzJfpZaIPwsR99i,https://api.spotify.com/v1/tracks/2OEVXCvrzJfpZaIPwsR99i,https://api.spotify.com/v1/audio-analysis/2OEVXCvrzJfpZaIPwsR99i,157370,4,Pistola,L-Gante;El Mas Ladron;DT.Bilardo
0.812,0.666,1,-5.655,0,0.0365,0.276,1.03e-06,0.0825,0.829,91.84,audio_features,2OzSJG7HmZYTiggNoGujZP,spotify:track:2OzSJG7HmZYTiggNoGujZP,https://api.spotify.com/v1/tracks/2OzSJG7HmZYTiggNoGujZP,https://api.spotify.com/v1/audio-analysis/2OzSJG7HmZYTiggNoGujZP,210587,4,Se Me Ha Perdido Un Corazón,Gilda
0.72,0.325,7,-16.922,1,0.0319,0.0756,0,0.308,0.318,101.3,audio_features,2PkTjm1QAJCZbJ9MqC4RqA,spotify:track:2PkTjm1QAJCZbJ9MqC4RqA,https://api.spotify.com/v1/tracks/2PkTjm1QAJCZbJ9MqC4RqA,https://api.spotify.com/v1/audio-analysis/2PkTjm1QAJCZbJ9MqC4RqA,178267,4,11 Y 6,Fito Paez
0.604,0.462,6,-11.367,0,0.167,0.0248,1.2e-05,0.153,0.806,204.035,audio_features,2Q8a5amYAGIueL9mZrzSoh,spotify:track:2Q8a5amYAGIueL9mZrzSoh,https://api.spotify.com/v1/tracks/2Q8a5amYAGIueL9mZrzSoh,https://api.spotify.com/v1/audio-analysis/2Q8a5amYAGIueL9mZrzSoh,161189,4,Si Me Tomo una Cerveza - Remix,DJ Alex
0.76,0.546,10,-7.959,0,0.233,0.0449,4.71e-06,0.0841,0.851,68.032,audio_features,2QgxGaFetd1Muqx6AaZDw3,spotify:track:2QgxGaFetd1Muqx6AaZDw3,https://api.spotify.com/v1/tracks/2QgxGaFetd1Muqx6AaZDw3,https://api.spotify.com/v1/audio-analysis/2QgxGaFetd1Muqx6AaZDw3,140125,3,Fabuloso - Remix,DJ Alan Gomez;Maty Deejay
0.81,0.471,8,-5.047,1,0.0496,0.00554,0.000197,0.134,0.391,75.003,audio_features,2S93hylQBYLndMnaJuso8S,spotify:track:2S93hylQBYLndMnaJuso8S,https://api.spotify.com/v1/tracks/2S93hylQBYLndMnaJuso8S,https://api.spotify.com/v1/audio-analysis/2S93hylQBYLndMnaJuso8S,143292,4,"Nicki Nicole: Bzrp Music Sessions, Vol. 13",Bizarrap;Nicki Nicole
0.722,0.805,4,-4.516,1,0.256,0.19,0,0.0571,0.837,200.168,audio_features,2UYmghgqstP9jz9MGpCb7v,spotify:track:2UYmghgqstP9jz9MGpCb7v,https://api.spotify.com/v1/tracks/2UYmghgqstP9jz9MGpCb7v,https://api.spotify.com/v1/audio-analysis/2UYmghgqstP9jz9MGpCb7v,197147,4,Qué Quiere la Chola,Los Palmeras
0.971,0.507,0,-7.575,1,0.222,0.0213,0,0.101,0.716,127.039,audio_features,2XGU82Lx8urLynWSdJ2ehz,spotify:track:2XGU82Lx8urLynWSdJ2ehz,https://api.spotify.com/v1/tracks/2XGU82Lx8urLynWSdJ2ehz,https://api.spotify.com/v1/audio-analysis/2XGU82Lx8urLynWSdJ2ehz,212688,4,Sake,WE$T DUBAI;Duki;Nake
0.685,0.68,9,-4.694,1,0.0511,0.261,0,0.0852,0.964,158.157,audio_features,2YCQpCXM0ebgdFLql30VDh,spotify:track:2YCQpCXM0ebgdFLql30VDh,https://api.spotify.com/v1/tracks/2YCQpCXM0ebgdFLql30VDh,https://api.spotify.com/v1/audio-analysis/2YCQpCXM0ebgdFLql30VDh,196415,4,Voy a Olvidarme de Mí,Mario Luis
0.88,0.817,11,-6.988,0,0.243,0.265,0.000494,0.0938,0.961,100.098,audio_features,2ZGWFYk7LvaV8j70vgtVoq,spotify:track:2ZGWFYk7LvaV8j70vgtVoq,https://api.spotify.com/v1/tracks/2ZGWFYk7LvaV8j70vgtVoq,https://api.spotify.com/v1/audio-analysis/2ZGWFYk7LvaV8j70vgtVoq,127062,4,Tusax,Fer Palacio
0.856,0.482,3,-8.99,0,0.0522,0.152,0,0.134,0.431,124.05,audio_features,2Zbw0nOYZoKU27sOYbrsv7,spotify:track:2Zbw0nOYZoKU27sOYbrsv7,https://api.spotify.com/v1/tracks/2Zbw0nOYZoKU27sOYbrsv7,https://api.spotify.com/v1/audio-analysis/2Zbw0nOYZoKU27sOYbrsv7,201290,4,Fresko,Bhavi;Trueno;Halpe
0.519,0.79,7,-4.342,1,0.0503,0.23,3.97e-05,0.212,0.868,97.512,audio_features,2ZixSR7OKIpdPUk4dwOekn,spotify:track:2ZixSR7OKIpdPUk4dwOekn,https://api.spotify.com/v1/tracks/2ZixSR7OKIpdPUk4dwOekn,https://api.spotify.com/v1/audio-analysis/2ZixSR7OKIpdPUk4dwOekn,1330157,4,Hitazos: Amores Como el Nuestro / Que Fue / Algún día / Tu Amor Me Quema / Arrepiéntete / Tarjetita de Invitación / Empujaito / Si Tu Te Vas / El Aguacero / Tu Juguete / Mujer Que Mal Me Pagas...,Daniel Cardozo;Dario y Su Grupo Angora;Los del Fuego;Sebastian Mendoza;Daniel Agostini;La Nueva Luna;Grupo Green;Grupo Red;7 Lunas;Antonio Rios;Adrián y Los Dados Negros;Lia Crucet;Gilda;Alcides;Los Palmeras;Koli Arce;Supermerk2;Leo Mattioli;Bronco;Grupo Veneno;Mario Luis
0.868,0.817,1,-5.225,1,0.0946,0.0374,0.000102,0.35,0.653,102.007,audio_features,2apEvjYDnbBex9gtwKTMqQ,spotify:track:2apEvjYDnbBex9gtwKTMqQ,https://api.spotify.com/v1/tracks/2apEvjYDnbBex9gtwKTMqQ,https://api.spotify.com/v1/audio-analysis/2apEvjYDnbBex9gtwKTMqQ,179749,4,Aqui Llego Tu Tiburon,Dani Cejas
0.635,0.523,0,-11.652,0,0.0685,0.136,0,0.109,0.968,155.929,audio_features,2bGEoSwvtIi5el0jyeLbmn,spotify:track:2bGEoSwvtIi5el0jyeLbmn,https://api.spotify.com/v1/tracks/2bGEoSwvtIi5el0jyeLbmn,https://api.spotify.com/v1/audio-analysis/2bGEoSwvtIi5el0jyeLbmn,135070,4,Ojitos Chiquititos,The La Planta;La Kuppe;Pushi
0.789,0.492,11,-6.962,0,0.47,0.173,0,0.11,0.212,88.717,audio_features,2byu6eeLWaBq88ZtusqU4V,spotify:track:2byu6eeLWaBq88ZtusqU4V,https://api.spotify.com/v1/tracks/2byu6eeLWaBq88ZtusqU4V,https://api.spotify.com/v1/audio-analysis/2byu6eeLWaBq88ZtusqU4V,142377,4,#Ysya2020 Vol. 6 - Un Flow de Infarto,YSY A;Bizarrap
0.668,0.867,8,-4.281,1,0.106,0.512,0,0.0979,0.669,79.048,audio_features,2cTKuxpHcPzDFRbbhE2WxP,spotify:track:2cTKuxpHcPzDFRbbhE2WxP,https://api.spotify.com/v1/tracks/2cTKuxpHcPzDFRbbhE2WxP,https://api.spotify.com/v1/audio-analysis/2cTKuxpHcPzDFRbbhE2WxP,224453,4,La Cabaña,La K'onga
0.759,0.667,11,-2.627,0,0.0647,0.377,3.32e-05,0.13,0.582,83.026,audio_features,2cn7dsEVaIHslGDMWOPlW6,spotify:track:2cn7dsEVaIHslGDMWOPlW6,https://api.spotify.com/v1/tracks/2cn7dsEVaIHslGDMWOPlW6,https://api.spotify.com/v1/audio-analysis/2cn7dsEVaIHslGDMWOPlW6,144523,4,Fucking Diablo,Nicki Nicole
0.524,0.757,4,-2.526,0,0.0389,0.285,0,0.191,0.792,86.041,audio_features,2jV2BWkFNLbqOb8wqVR9iC,spotify:track:2jV2BWkFNLbqOb8wqVR9iC,https://api.spotify.com/v1/tracks/2jV2BWkFNLbqOb8wqVR9iC,https://api.spotify.com/v1/audio-analysis/2jV2BWkFNLbqOb8wqVR9iC,194177,4,Es Tan Grande Este Amor,Rodrigo Tapari
0.812,0.541,1,-8.72,1,0.181,0.0656,0.00104,0.14,0.687,99.954,audio_features,2lG1D3JuFMkqqdAiTMiF0n,spotify:track:2lG1D3JuFMkqqdAiTMiF0n,https://api.spotify.com/v1/tracks/2lG1D3JuFMkqqdAiTMiF0n,https://api.spotify.com/v1/audio-analysis/2lG1D3JuFMkqqdAiTMiF0n,145487,4,Lo Que Tengo Yo,Lali
0.507,0.727,0,-4.662,1,0.0444,0.421,0,0.232,0.963,84.629,audio_features,2mDq3mPvdpwE8zAXpRXE0b,spotify:track:2mDq3mPvdpwE8zAXpRXE0b,https://api.spotify.com/v1/tracks/2mDq3mPvdpwE8zAXpRXE0b,https://api.spotify.com/v1/audio-analysis/2mDq3mPvdpwE8zAXpRXE0b,211027,3,Cinco Minutos,El Gordo Luis
