danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature,name,artists
0.633,0.822,4,-6.178,0,0.0306,0.123,0,0.364,0.376,124.987,audio_features,14k0poH7ibLhg4kz4PGKSJ,spotify:track:14k0poH7ibLhg4kz4PGKSJ,https://api.spotify.com/v1/tracks/14k0poH7ibLhg4kz4PGKSJ,https://api.spotify.com/v1/audio-analysis/14k0poH7ibLhg4kz4PGKSJ,218694,4,MELHOR OU PIOR,WUANT
0.715,0.126,0,-11.502,1,0.0802,0.571,0.887,0.126,0.412,200.016,audio_features,150enYM0UOQPnFqUSzF86h,spotify:track:150enYM0UOQPnFqUSzF86h,https://api.spotify.com/v1/tracks/150enYM0UOQPnFqUSzF86h,https://api.spotify.com/v1/audio-analysis/150enYM0UOQPnFqUSzF86h,173000,4,AGoodLife,Slow J
0.499,0.612,7,-9.24,1,0.434,0.738,0.000949,0.105,0.158,95.01,audio_features,15M5oPVrQMX1P1RJH3W6VK,spotify:track:15M5oPVrQMX1P1RJH3W6VK,https://api.spotify.com/v1/tracks/15M5oPVrQMX1P1RJH3W6VK,https://api.spotify.com/v1/audio-analysis/15M5oPVrQMX1P1RJH3W6VK,223658,4,SEMPRE,ProfJam;benji price
0.637,0.605,6,-6.622,0,0.207,0.182,0.00428,0.11,0.714,91.794,audio_features,1624vqUVv4mXnaV1M4z6Fd,spotify:track:1624vqUVv4mXnaV1M4z6Fd,https://api.spotify.com/v1/tracks/1624vqUVv4mXnaV1M4z6Fd,https://api.spotify.com/v1/audio-analysis/1624vqUVv4mXnaV1M4z6Fd,230217,4,Cuiar Assim,Dream Boyz;Arieth Feijó
0.63,0.678,7,-8.486,0,0.173,0.559,0,0.11,0.187,98.965,audio_features,166Lpx4pr5vtIJYInQx4AJ,spotify:track:166Lpx4pr5vtIJYInQx4AJ,https://api.spotify.com/v1/tracks/166Lpx4pr5vtIJYInQx4AJ,https://api.spotify.com/v1/audio-analysis/166Lpx4pr5vtIJYInQx4AJ,255151,4,Sólido,Instinto 26
0.764,0.738,2,-7.368,1,0.112,0.327,3.47e-05,0.0778,0.198,126.632,audio_features,18Lw2uzjrjGqETdaYPR5ja,spotify:track:18Lw2uzjrjGqETdaYPR5ja,https://api.spotify.com/v1/tracks/18Lw2uzjrjGqETdaYPR5ja,https://api.spotify.com/v1/audio-analysis/18Lw2uzjrjGqETdaYPR5ja,202512,4,De Volta (feat. Agir),9 Miller;Agir
0.833,0.31,2,-9.415,0,0.0512,0.904,0.873,0.198,0.338,107.994,audio_features,18WoJs2wk1zCIw4bAGN5AQ,spotify:track:18WoJs2wk1zCIw4bAGN5AQ,https://api.spotify.com/v1/tracks/18WoJs2wk1zCIw4bAGN5AQ,https://api.spotify.com/v1/audio-analysis/18WoJs2wk1zCIw4bAGN5AQ,146880,4,Uivos,Slow J
0.641,0.566,5,-5.591,1,0.166,0.631,0,0.0769,0.412,123.417,audio_features,19J1fuhnZdlDM7UNM7SUjS,spotify:track:19J1fuhnZdlDM7UNM7SUjS,https://api.spotify.com/v1/tracks/19J1fuhnZdlDM7UNM7SUjS,https://api.spotify.com/v1/audio-analysis/19J1fuhnZdlDM7UNM7SUjS,203813,4,2020 (feat. Slow J),Lhast;Slow J
0.757,0.607,7,-6.006,0,0.0438,0.562,6.47e-06,0.143,0.4,123.986,audio_features,19gFXFDAFUdsuaiAorKEbr,spotify:track:19gFXFDAFUdsuaiAorKEbr,https://api.spotify.com/v1/tracks/19gFXFDAFUdsuaiAorKEbr,https://api.spotify.com/v1/audio-analysis/19gFXFDAFUdsuaiAorKEbr,250169,4,"Tempo (feat. T-Rex, LON3R JOHNY & BISPO)",FRANKIEONTHEGUITAR;T-Rex;LON3R JOHNY;Bispo
0.818,0.318,7,-10.937,0,0.307,0.147,0.0237,0.0995,0.675,130.055,audio_features,1AZZ51VoQb3Ujv3Mtp6YeW,spotify:track:1AZZ51VoQb3Ujv3Mtp6YeW,https://api.spotify.com/v1/tracks/1AZZ51VoQb3Ujv3Mtp6YeW,https://api.spotify.com/v1/audio-analysis/1AZZ51VoQb3Ujv3Mtp6YeW,195601,4,Rata,Deejay Telio
0.861,0.516,7,-9.174,0,0.45,0.245,0.000121,0.107,0.278,128.094,audio_features,1AgqELuodwiIUbJhXM74Jx,spotify:track:1AgqELuodwiIUbJhXM74Jx,https://api.spotify.com/v1/tracks/1AgqELuodwiIUbJhXM74Jx,https://api.spotify.com/v1/audio-analysis/1AgqELuodwiIUbJhXM74Jx,262500,4,Irresponsável,Wet Bed Gang
0.656,0.597,6,-8.304,0,0.0586,0.455,5.02e-06,0.181,0.288,89.023,audio_features,1AvnHYxwYDVJI2ff6h9z4m,spotify:track:1AvnHYxwYDVJI2ff6h9z4m,https://api.spotify.com/v1/tracks/1AvnHYxwYDVJI2ff6h9z4m,https://api.spotify.com/v1/audio-analysis/1AvnHYxwYDVJI2ff6h9z4m,239857,4,Teu Olhar,Matias Damásio
0.428,0.617,1,-5.424,0,0.0283,0.346,0.179,0.101,0.216,92.003,audio_features,1BLOVHYYlH4JUHQGcpt75R,spotify:track:1BLOVHYYlH4JUHQGcpt75R,https://api.spotify.com/v1/tracks/1BLOVHYYlH4JUHQGcpt75R,https://api.spotify.com/v1/audio-analysis/1BLOVHYYlH4JUHQGcpt75R,351787,4,Ode To The Mets,The Strokes
0.544,0.75,9,-2.691,1,0.318,0.017,0,0.316,0.527,160.419,audio_features,1BpsnqN0m4Lys0GHglLcDT,spotify:track:1BpsnqN0m4Lys0GHglLcDT,https://api.spotify.com/v1/tracks/1BpsnqN0m4Lys0GHglLcDT,https://api.spotify.com/v1/audio-analysis/1BpsnqN0m4Lys0GHglLcDT,206594,4,Futre,Regula
0.85,0.673,0,-5.405,0,0.167,0.251,0,0.229,0.741,104.98,audio_features,1ByVTS5sH8YQrjBcdXIPtT,spotify:track:1ByVTS5sH8YQrjBcdXIPtT,https://api.spotify.com/v1/tracks/1ByVTS5sH8YQrjBcdXIPtT,https://api.spotify.com/v1/audio-analysis/1ByVTS5sH8YQrjBcdXIPtT,223253,4,Minha Cama (feat. Nego do Borel & Deejay Telio),David Carreira;Nego do Borel;Deejay Telio
0.745,0.654,1,-6.636,1,0.355,0.547,3.31e-06,0.0966,0.571,85.074,audio_features,1FVg3zrjVv6pkeHfxqhOyy,spotify:track:1FVg3zrjVv6pkeHfxqhOyy,https://api.spotify.com/v1/tracks/1FVg3zrjVv6pkeHfxqhOyy,https://api.spotify.com/v1/audio-analysis/1FVg3zrjVv6pkeHfxqhOyy,218267,4,Problema Deles,Bispo
0.603,0.482,1,-9.121,0,0.0664,0.589,7.87e-05,0.0737,0.59,171.889,audio_features,1GIpbxSjsJL5gRLO0HoVdX,spotify:track:1GIpbxSjsJL5gRLO0HoVdX,https://api.spotify.com/v1/tracks/1GIpbxSjsJL5gRLO0HoVdX,https://api.spotify.com/v1/audio-analysis/1GIpbxSjsJL5gRLO0HoVdX,188000,4,Mátame,Chris Tamayo
0.819,0.754,11,-6.134,0,0.186,0.282,0,0.231,0.679,112.026,audio_features,1GMc8UpCQxQtGB9snCG3mY,spotify:track:1GMc8UpCQxQtGB9snCG3mY,https://api.spotify.com/v1/tracks/1GMc8UpCQxQtGB9snCG3mY,https://api.spotify.com/v1/audio-analysis/1GMc8UpCQxQtGB9snCG3mY,283904,4,Eqlibrio,X-Tense
0.633,0.941,4,-4.652,1,0.133,0.039,0,0.15,0.927,134.934,audio_features,1MMk22fKyy0GqGJHSdF0oA,spotify:track:1MMk22fKyy0GqGJHSdF0oA,https://api.spotify.com/v1/tracks/1MMk22fKyy0GqGJHSdF0oA,https://api.spotify.com/v1/audio-analysis/1MMk22fKyy0GqGJHSdF0oA,229460,4,Mestre De Culinária,Quim Barreiros
0.351,0.392,1,-7.871,0,0.0347,0.106,0,0.12,0.195,171.98,audio_features,1Ow1gItnI7alCezwAhygT7,spotify:track:1Ow1gItnI7alCezwAhygT7,https://api.spotify.com/v1/tracks/1Ow1gItnI7alCezwAhygT7,https://api.spotify.com/v1/audio-analysis/1Ow1gItnI7alCezwAhygT7,172477,4,Tal Como Sou,Fernando Daniel
0.85,0.601,9,-9.329,0,0.649,0.145,0,0.106,0.117,151.109,audio_features,1TNiTrOrCgSvJN46XISIDj,spotify:track:1TNiTrOrCgSvJN46XISIDj,https://api.spotify.com/v1/tracks/1TNiTrOrCgSvJN46XISIDj,https://api.spotify.com/v1/audio-analysis/1TNiTrOrCgSvJN46XISIDj,209243,4,jND (feat. 9 Miller),Lhast;9 Miller
0.645,0.699,6,-7.634,1,0.174,0.306,0.000291,0.118,0.574,91.704,audio_features,1X3ltingEVNGRoJf1dvZfQ,spotify:track:1X3ltingEVNGRoJf1dvZfQ,https://api.spotify.com/v1/tracks/1X3ltingEVNGRoJf1dvZfQ,https://api.spotify.com/v1/audio-analysis/1X3ltingEVNGRoJf1dvZfQ,237680,4,Somos Iguais,Plutónio
0.767,0.764,9,-5.685,1,0.364,0.209,0,0.133,0.704,90.365,audio_features,1YVym9anLH8iIeVYbxoFvs,spotify:track:1YVym9anLH8iIeVYbxoFvs,https://api.spotify.com/v1/tracks/1YVym9anLH8iIeVYbxoFvs,https://api.spotify.com/v1/audio-analysis/1YVym9anLH8iIeVYbxoFvs,160442,4,Coroa,Piruka
0.406,0.388,7,-7.4,0,0.0304,0.874,0,0.104,0.23,100.026,audio_features,1Zta013L8lvFsTjmnF34B6,spotify:track:1Zta013L8lvFsTjmnF34B6,https://api.spotify.com/v1/tracks/1Zta013L8lvFsTjmnF34B6,https://api.spotify.com/v1/audio-analysis/1Zta013L8lvFsTjmnF34B6,202386,4,Sei Lá,Bárbara Tinoco
0.579,0.714,0,-4.455,1,0.0347,0.00258,0.0269,0.111,0.3,109.974,audio_features,1aOxOpH4AkGAd8OMrKjyNY,spotify:track:1aOxOpH4AkGAd8OMrKjyNY,https://api.spotify.com/v1/tracks/1aOxOpH4AkGAd8OMrKjyNY,https://api.spotify.com/v1/audio-analysis/1aOxOpH4AkGAd8OMrKjyNY,275667,4,Why Are Sundays So Depressing,The Strokes
